startdate,enddate,status,progress,duration (in seconds),finished,recordeddate,responseid,distributionchannel,userlanguage,consent,attention,competence_expert,competence_intelligent,competence_qualified,integrity_honest,integrity_ethical,integrity_sincere,benevolence_concerned,benevolence_improve,benevolence_otherinterest,openness_open,openness_transparent,openness_otherviews,impressiveness,condition,prolific_pid,trust,competence,benevolence,integrity,openness,date
2025-11-04 08:53:48,2025-11-04 08:59:52,IP Address,100,364,True,2025-11-04 08:59:53,R_5XhOHPwhz1PM90e,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,79,84,90,96,96,97,100,99,94,89,96,69,4,combination,66ddf72743367a46258db236,90.75,84.33333333333333,97.66666666666667,96.33333333333333,84.66666666666667,"November 04, 2025"
2025-11-04 08:57:54,2025-11-04 09:00:15,IP Address,100,140,True,2025-11-04 09:00:16,R_6dReK5swxkgwn3A,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,93,96,97,98,94,96,66,69,58,77,97,96,2,random,605bc8caf9e0b0f799baf6da,86.41666666666667,95.33333333333333,64.33333333333333,96,90,"November 04, 2025"
2025-11-04 08:58:31,2025-11-04 09:00:20,IP Address,100,108,True,2025-11-04 09:00:20,R_7tlpZKFGdwNMqIX,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,80,80,100,90,90,95,52,52,52,39,60,49,4,control,611e7207aaf352cb4c807e78,69.91666666666667,86.66666666666667,52,91.66666666666667,49.333333333333336,"November 04, 2025"
2025-11-04 08:53:19,2025-11-04 09:00:24,IP Address,100,425,True,2025-11-04 09:00:25,R_3LTB9qplZKVk2CN,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,70,80,80,50,50,50,75,70,60,85,85,85,4,impressive,5f0e0f586b19351132514f4d,70,76.66666666666667,68.33333333333333,50,85,"November 04, 2025"
2025-11-04 08:56:58,2025-11-04 09:00:29,IP Address,100,211,True,2025-11-04 09:00:30,R_5QueZAZ13OhwsZn,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,100,100,100,100,100,100,100,100,100,91,96,100,4,control,6238b95932e705108020765a,98.91666666666667,100,100,100,95.66666666666667,"November 04, 2025"
2025-11-04 08:56:15,2025-11-04 09:00:31,IP Address,100,255,True,2025-11-04 09:00:32,R_59UmtzXNnaA4O2J,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,86,100,96,72,80,86,50,66,42,72,70,95,3,impressive,60902a60ea3ad589c907fd20,76.25,94,52.666666666666664,79.33333333333333,79,"November 04, 2025"
2025-11-04 08:54:32,2025-11-04 09:01:12,IP Address,100,400,True,2025-11-04 09:01:12,R_6F8vHuKahyw6eLD,anonymous,EN,I give my informed consent to participate in this study.,"""I pay attention""",100,100,100,96,100,98,100,100,95,96,100,100,3,control,5e00f9a211999fcea4169800,98.75,100,98.33333333333333,98,98.66666666666667,"November 04, 2025"
2025-11-04 08:54:49,2025-11-04 09:01:28,IP Address,100,399,True,2025-11-04 09:01:29,R_5LsdJEjNNImOzF7,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,95,95,95,95,100,100,100,96,100,85,95,95,4,combination,5746f1955e549100063b3c45,95.91666666666667,95,98.66666666666667,98.33333333333333,91.66666666666667,"November 04, 2025"
2025-11-04 08:56:42,2025-11-04 09:01:29,IP Address,100,287,True,2025-11-04 09:01:29,R_653gAKsxO69GWK5,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,71,62,74,63,64,71,69,67,72,68,73,68,3,impressive,67df2438f087a74ea30f779b,68.5,69,69.33333333333333,66,69.66666666666667,"November 04, 2025"
2025-11-04 08:58:58,2025-11-04 09:01:54,IP Address,100,175,True,2025-11-04 09:01:55,R_1Fbv25OUA0zrXym,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,68,70,73,73,72,71,76,77,77,76,75,74,3,combination,59107216127b0b00011fabea,73.5,70.33333333333333,76.66666666666667,72,75,"November 04, 2025"
2025-11-04 08:59:17,2025-11-04 09:02:16,IP Address,100,178,True,2025-11-04 09:02:17,R_3xC3rywpCoqxl6N,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,10,5,10,29,18,8,14,14,67,70,62,31,1,impressive,5ee04a3f7dfcae39390e6553,28.166666666666668,8.333333333333334,31.666666666666668,18.333333333333332,54.333333333333336,"November 04, 2025"
2025-11-04 09:00:16,2025-11-04 09:02:27,IP Address,100,131,True,2025-11-04 09:02:27,R_64qplCDO3EovnXR,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,64,31,46,24,58,66,41,28,38,70,41,69,3,random,67e6ab0195afe547df3e3f34,48,47,35.666666666666664,49.333333333333336,60,"November 04, 2025"
2025-11-04 08:58:24,2025-11-04 09:02:43,IP Address,100,259,True,2025-11-04 09:02:44,R_3yrwcGtMkCfqt3W,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,82,86,86,84,85,85,83,88,74,72,79,67,4,random,5b3e322998a45e0001edd87a,80.91666666666667,84.66666666666667,81.66666666666667,84.66666666666667,72.66666666666667,"November 04, 2025"
2025-11-04 08:47:29,2025-11-04 09:03:29,IP Address,100,959,True,2025-11-04 09:03:29,R_5pEWidO0GzSU6Ri,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,87,85,84,87,86,81,89,86,85,84,85,86,4,impressive,67fe7d2e0475bdecd927476e,85.41666666666667,85.33333333333333,86.66666666666667,84.66666666666667,85,"November 04, 2025"
2025-11-04 08:59:50,2025-11-04 09:03:35,IP Address,100,225,True,2025-11-04 09:03:35,R_3rpgKdIBdOjsluu,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,85,85,90,90,95,85,100,95,91,60,70,85,4,combination,60e35afc1d7e1aee451eba47,85.91666666666667,86.66666666666667,95.33333333333333,90,71.66666666666667,"November 04, 2025"
2025-11-04 08:59:11,2025-11-04 09:04:04,IP Address,100,293,True,2025-11-04 09:04:05,R_6qO7mgSAszfPywR,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,75,75,70,50,50,50,70,70,50,50,50,60,2,control,6344e676138c37d41771acd0,60,73.33333333333333,63.333333333333336,50,53.333333333333336,"November 04, 2025"
2025-11-04 09:00:23,2025-11-04 09:04:21,IP Address,100,238,True,2025-11-04 09:04:22,R_3PdDaxLEmt2ANQx,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,90,97,93,86,90,85,90,85,81,80,85,75,4,control,67e82ac6e6f39b2aa9b57f59,86.41666666666667,93.33333333333333,85.33333333333333,87,80,"November 04, 2025"
2025-11-04 08:57:07,2025-11-04 09:04:37,IP Address,100,450,True,2025-11-04 09:04:37,R_545x5xDjWkOFOpC,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,80,100,50,80,90,100,70,50,25,0,80,10,2,impressive,657dbba8aee3176b18b72b0a,61.25,76.66666666666667,48.333333333333336,90,30,"November 04, 2025"
2025-11-04 08:49:01,2025-11-04 09:04:47,IP Address,100,945,True,2025-11-04 09:04:47,R_1RxeDA1AxskToU4,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,99,98,99,95,95,95,95,96,97,77,98,76,2,random,63cff43985317bac287a325f,93.33333333333333,98.66666666666667,96,95,83.66666666666667,"November 04, 2025"
2025-11-04 08:42:04,2025-11-04 09:04:50,IP Address,100,1365,True,2025-11-04 09:04:50,R_1QReQHt9Se49Saz,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,65,68,63,54,54,58,69,72,74,75,76,74,3,combination,583b397f54686200010f1d20,66.83333333333333,65.33333333333333,71.66666666666667,55.333333333333336,75,"November 04, 2025"
2025-11-04 08:59:29,2025-11-04 09:04:56,IP Address,100,327,True,2025-11-04 09:04:57,R_6leoqsBTpKKFNOp,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,5,3,15,15,25,12,70,30,15,5,5,35,1,combination,6547beb459e7f644c638fc49,19.583333333333332,7.666666666666667,38.333333333333336,17.333333333333332,15,"November 04, 2025"
2025-11-04 09:01:07,2025-11-04 09:05:01,IP Address,100,234,True,2025-11-04 09:05:01,R_6jlUwZgFUk4mbsd,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,10,50,20,40,65,30,70,10,30,5,40,15,2,combination,5f276d8f38b9f857f5cebf21,32.083333333333336,26.666666666666668,36.666666666666664,45,20,"November 04, 2025"
2025-11-04 09:01:23,2025-11-04 09:05:17,IP Address,100,234,True,2025-11-04 09:05:17,R_7hEAdcwmjwuc6r7,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,36,66,54,27,30,29,34,35,33,33,35,34,3,combination,667871d17d7fdf0358f82a28,37.166666666666664,52,34,28.666666666666668,34,"November 04, 2025"
2025-11-04 09:02:03,2025-11-04 09:05:19,IP Address,100,195,True,2025-11-04 09:05:19,R_3rPIzMTJorhRCXD,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,95,91,97,84,86,94,100,100,100,83,100,82,5,impressive,667c9f9c07cc857002729af5,92.66666666666667,94.33333333333333,100,88,88.33333333333333,"November 04, 2025"
2025-11-04 09:02:04,2025-11-04 09:05:20,IP Address,100,195,True,2025-11-04 09:05:20,R_38SSHQPPFAc5YyD,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,80,90,95,10,15,85,75,75,85,70,85,65,4,impressive,676304145bbe20d1fd5d653c,69.16666666666667,88.33333333333333,78.33333333333333,36.666666666666664,73.33333333333333,"November 04, 2025"
2025-11-04 08:58:57,2025-11-04 09:05:21,IP Address,100,383,True,2025-11-04 09:05:21,R_5l80sN9kaXbuENP,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,94,100,100,0,4,0,78,83,83,79,91,84,4,impressive,67d46e7d5fb2bbc634ae33a5,66.33333333333333,98,81.33333333333333,1.3333333333333333,84.66666666666667,"November 04, 2025"
2025-11-04 08:59:49,2025-11-04 09:05:26,IP Address,100,336,True,2025-11-04 09:05:27,R_6fYUQto3D6kHXpL,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,95,95,100,75,75,50,70,60,60,50,45,30,4,impressive,67059bab62b875241f1ecb11,67.08333333333333,96.66666666666667,63.333333333333336,66.66666666666667,41.666666666666664,"November 04, 2025"
2025-11-04 08:58:08,2025-11-04 09:05:45,IP Address,100,457,True,2025-11-04 09:05:46,R_7jdqIlbG64sW0hl,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,50,55,60,50,50,50,60,60,60,50,50,50,2,impressive,664003b962a847c71db3ebb0,53.75,55,60,50,50,"November 04, 2025"
2025-11-04 09:03:08,2025-11-04 09:06:06,IP Address,100,178,True,2025-11-04 09:06:07,R_5HiPtqY05UADpmP,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,83,89,81,76,76,75,75,80,82,86,82,75,4,impressive,6115ddc1b0981cea63afacce,80,84.33333333333333,79,75.66666666666667,81,"November 04, 2025"
2025-11-04 08:59:44,2025-11-04 09:07:10,IP Address,100,445,True,2025-11-04 09:07:10,R_6gQX8UxaLwsPjyx,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,85,85,90,90,90,90,85,85,85,85,90,85,4,control,5a57a9bbac5624000153bc85,87.08333333333333,86.66666666666667,85,90,86.66666666666667,"November 04, 2025"
2025-11-04 09:04:13,2025-11-04 09:07:31,IP Address,100,198,True,2025-11-04 09:07:31,R_7dXGo6KmJtD2xqx,anonymous,EN,I give my informed consent to participate in this study.,i pay attention,70,81,71,80,77,76,80,76,78,81,61,94,3,impressive,67eee89119de070d8b864f60,77.08333333333333,74,78,77.66666666666667,78.66666666666667,"November 04, 2025"
2025-11-04 09:04:37,2025-11-04 09:07:40,IP Address,100,183,True,2025-11-04 09:07:41,R_5R5SiwVdFbsl2RX,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,100,100,100,100,100,100,100,100,100,100,100,100,5,combination,67816ff917d513a66eaadd01,100,100,100,100,100,"November 04, 2025"
2025-11-04 08:57:35,2025-11-04 09:07:48,IP Address,100,613,True,2025-11-04 09:07:48,R_5kTDpyv07WSGMD6,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,95,90,97,92,95,90,91,95,97,82,80,93,5,random,67e494e108181d6621738771,91.41666666666667,94,94.33333333333333,92.33333333333333,85,"November 04, 2025"
2025-11-04 08:53:15,2025-11-04 09:07:56,IP Address,100,880,True,2025-11-04 09:07:56,R_3SY6obcz9ZMi241,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,75,80,75,4,80,75,70,80,75,30,65,45,3,control,5f3153a6180dcf0d8dd72a45,62.833333333333336,76.66666666666667,75,53,46.666666666666664,"November 04, 2025"
2025-11-04 09:04:48,2025-11-04 09:08:02,IP Address,100,194,True,2025-11-04 09:08:03,R_6uOnrhvm2ArmtYD,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,100,100,100,100,100,100,100,100,100,100,100,100,4,combination,5e2ac2aa0038f21089a533a4,100,100,100,100,100,"November 04, 2025"
2025-11-04 09:05:25,2025-11-04 09:08:50,IP Address,100,204,True,2025-11-04 09:08:50,R_6s1JnL3uzk2z9K1,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,90,90,85,60,40,30,70,60,40,25,20,20,2,control,67bca2520a799ae9507bc053,52.5,88.33333333333333,56.666666666666664,43.333333333333336,21.666666666666668,"November 04, 2025"
2025-11-04 08:54:51,2025-11-04 09:08:59,IP Address,100,848,True,2025-11-04 09:08:59,R_6NCIrLjdLzVKe2s,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,75,87,80,32,39,38,75,77,72,61,69,69,3,combination,6733c5f30f7aff5453ad610d,64.5,80.66666666666667,74.66666666666667,36.333333333333336,66.33333333333333,"November 04, 2025"
2025-11-04 08:52:25,2025-11-04 09:10:11,IP Address,100,1065,True,2025-11-04 09:10:11,R_7JWuawYKL6XnrzZ,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,74,87,80,28,76,89,66,71,57,60,73,65,2,random,5dcdb60be64aaa07c14065cc,68.83333333333333,80.33333333333333,64.66666666666667,64.33333333333333,66,"November 04, 2025"
2025-11-04 08:47:19,2025-11-04 09:10:41,IP Address,100,1402,True,2025-11-04 09:10:42,R_6IpnyjgYKQCjChj,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,87,90,95,88,87,89,87,86,88,78,81,87,3,impressive,646c323d73a3844a4331e09b,86.91666666666667,90.66666666666667,87,88,82,"November 04, 2025"
2025-11-04 09:08:33,2025-11-04 09:11:07,IP Address,100,153,True,2025-11-04 09:11:08,R_5LkeGfpIFzGsM45,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,92,88,90,87,94,97,100,100,89,84,92,80,3,random,6726151900bd6ee65d02a036,91.08333333333333,90,96.33333333333333,92.66666666666667,85.33333333333333,"November 04, 2025"
2025-11-04 09:06:12,2025-11-04 09:11:23,IP Address,100,311,True,2025-11-04 09:11:24,R_6EWBqeOC9aIpM5k,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,29,31,31,17,17,18,31,29,35,2,2,1,1,combination,64d51bcdead49bdcdb2ddc37,20.25,30.333333333333332,31.666666666666668,17.333333333333332,1.6666666666666667,"November 04, 2025"
2025-11-04 09:07:15,2025-11-04 09:11:48,IP Address,100,273,True,2025-11-04 09:11:49,R_1CoEMKFakR3AS9r,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,83,80,91,70,75,77,64,87,80,70,72,69,4,combination,6716f188b131fa30ab5365c2,76.5,84.66666666666667,77,74,70.33333333333333,"November 04, 2025"
2025-11-04 09:07:48,2025-11-04 09:11:55,IP Address,100,247,True,2025-11-04 09:11:56,R_5Iz4MF5JM46C9kE,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,75,84,89,92,95,83,92,79,84,78,96,77,5,control,66ff0567c58e0ec1def9cf04,85.33333333333333,82.66666666666667,85,90,83.66666666666667,"November 04, 2025"
2025-11-04 09:08:48,2025-11-04 09:12:34,IP Address,100,226,True,2025-11-04 09:12:35,R_77pWNEiUl5qV0EZ,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,85,84,91,91,95,98,75,71,71,90,88,82,4,impressive,662b89c9eb08d365c04c7cc7,85.08333333333333,86.66666666666667,72.33333333333333,94.66666666666667,86.66666666666667,"November 04, 2025"
2025-11-04 09:05:09,2025-11-04 09:12:37,IP Address,100,448,True,2025-11-04 09:12:37,R_6OIOWH0yEWf7Jpa,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,80,85,80,85,80,80,80,75,80,75,80,75,4,random,67d1af22429207c7c4bd0d63,79.58333333333333,81.66666666666667,78.33333333333333,81.66666666666667,76.66666666666667,"November 04, 2025"
2025-11-04 09:07:14,2025-11-04 09:12:45,IP Address,100,330,True,2025-11-04 09:12:46,R_10MngV5dGr9fill,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,80,95,85,60,60,70,70,65,60,60,60,65,4,impressive,653b07dc6d0abbc519239d1c,69.16666666666667,86.66666666666667,65,63.333333333333336,61.666666666666664,"November 04, 2025"
2025-11-04 09:08:27,2025-11-04 09:17:03,IP Address,100,515,True,2025-11-04 09:17:03,R_5nBFgafsmqrE77j,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,100,100,100,99,100,59,100,94,96,50,93,13,5,combination,66cc9d4cefdcec36a3b23ee1,83.66666666666667,100,96.66666666666667,86,52,"November 04, 2025"
2025-11-04 09:12:10,2025-11-04 09:17:08,IP Address,100,297,True,2025-11-04 09:17:09,R_6ndXHalaeSks9ag,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,50,47,54,70,72,76,50,50,50,50,50,50,3,combination,6695704d3496e2d9ed79c301,55.75,50.333333333333336,50,72.66666666666667,50,"November 04, 2025"
2025-11-04 09:13:37,2025-11-04 09:18:12,IP Address,100,274,True,2025-11-04 09:18:13,R_7gFLEQvXqnPHAae,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,85,90,88,75,80,85,90,85,70,65,78,68,4,control,67ed9a4fd30cf704f5245138,79.91666666666667,87.66666666666667,81.66666666666667,80,70.33333333333333,"November 04, 2025"
2025-11-04 09:15:30,2025-11-04 09:19:18,IP Address,100,228,True,2025-11-04 09:19:19,R_6GB11sI4yEWduKx,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,83,89,88,95,98,97,99,50,80,70,87,65,1,random,64d5200af8a61b7cb720b708,83.41666666666667,86.66666666666667,76.33333333333333,96.66666666666667,74,"November 04, 2025"
2025-11-04 09:16:15,2025-11-04 09:20:25,IP Address,100,249,True,2025-11-04 09:20:26,R_52YihB6KAm5sOi5,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,80,80,75,50,50,50,50,50,50,50,50,30,4,impressive,64e36d981d00e7d7c45addc2,55.416666666666664,78.33333333333333,50,50,43.333333333333336,"November 04, 2025"
2025-11-04 09:16:30,2025-11-04 09:23:10,IP Address,100,399,True,2025-11-04 09:23:10,R_6YSvyaSDTUXjaWa,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,82,88,90,82,85,81,96,89,91,76,82,89,4,random,65ef444cc7c7a97ca2802263,85.91666666666667,86.66666666666667,92,82.66666666666667,82.33333333333333,"November 04, 2025"
2025-11-04 09:19:18,2025-11-04 09:24:05,IP Address,100,287,True,2025-11-04 09:24:05,R_794fauQC0A6f0fF,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,93,91,91,92,86,86,100,100,100,81,91,81,4,control,5f77b243c99f31316e4cae58,91,91.66666666666667,100,88,84.33333333333333,"November 04, 2025"
2025-11-04 09:18:26,2025-11-04 09:25:04,IP Address,100,398,True,2025-11-04 09:25:05,R_1zezycRmu67HnL0,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,84,100,86,98,90,80,75,82,94,60,76,89,4,combination,6554ea27378d1f1b846788b3,84.5,90,83.66666666666667,89.33333333333333,75,"November 04, 2025"
2025-11-04 09:11:40,2025-11-04 09:25:10,IP Address,100,809,True,2025-11-04 09:25:10,R_6r02q4qmZ7hWKSP,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,90,90,90,91,90,91,91,90,90,90,90,80,5,combination,67e5cefeefd6e23bf7fef2ff,89.41666666666667,90,90.33333333333333,90.66666666666667,86.66666666666667,"November 04, 2025"
2025-11-04 09:24:10,2025-11-04 09:26:35,IP Address,100,145,True,2025-11-04 09:26:36,R_7pakLg28IemEG8i,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,29,42,38,15,24,21,72,36,32,29,31,18,1,combination,633edc50cfae73d4a72ca889,32.25,36.333333333333336,46.666666666666664,20,26,"November 04, 2025"
2025-11-04 09:25:22,2025-11-04 09:27:58,IP Address,100,156,True,2025-11-04 09:27:59,R_3IEDJaWU81va93E,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,49,51,50,73,72,72,74,74,74,50,51,51,3,impressive,63d807630c4c634d732c19e8,61.75,50,74,72.33333333333333,50.666666666666664,"November 04, 2025"
2025-11-04 09:18:48,2025-11-04 09:29:16,IP Address,100,628,True,2025-11-04 09:29:17,R_5oOSTMHcU9015HX,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,86,90,86,86,90,90,96,93,86,75,87,80,4,impressive,62e0715747189999644b9868,87.08333333333333,87.33333333333333,91.66666666666667,88.66666666666667,80.66666666666667,"November 04, 2025"
2025-11-04 09:27:28,2025-11-04 09:30:06,IP Address,100,158,True,2025-11-04 09:30:06,R_3P0eY0RoiUMby3b,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,89,91,87,89,84,93,96,89,86,94,91,79,3,combination,5dfe3e8b7adf4bade99190f0,89,89,90.33333333333333,88.66666666666667,88,"November 04, 2025"
2025-11-04 09:26:40,2025-11-04 09:30:56,IP Address,100,255,True,2025-11-04 09:30:56,R_7kSmNzm8Xq8dkGv,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,92,91,92,91,92,100,92,90,89,81,86,91,5,impressive,67edcc919d3af49e1d8b40b1,90.58333333333333,91.66666666666667,90.33333333333333,94.33333333333333,86,"November 04, 2025"
2025-11-04 09:28:32,2025-11-04 09:31:31,IP Address,100,178,True,2025-11-04 09:31:31,R_1FOOnRAJHQpVBW3,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,100,100,100,100,95,100,100,100,100,95,100,89,2,random,5a03f0e09b760100013a6a44,98.25,100,100,98.33333333333333,94.66666666666667,"November 04, 2025"
2025-11-04 09:26:16,2025-11-04 09:32:49,IP Address,100,392,True,2025-11-04 09:32:50,R_6ihd2pAN5d52Er7,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,50,50,50,50,50,50,50,50,50,50,50,50,2,combination,6767263a128cc4c391677127,50,50,50,50,50,"November 04, 2025"
2025-11-04 09:36:52,2025-11-04 09:38:31,IP Address,100,99,True,2025-11-04 09:38:32,R_7CBuWyZh7ZMOBI0,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,39,27,31,10,17,23,1,25,30,2,4,7,1,impressive,603e27e4689f94dfc6590465,18,32.333333333333336,18.666666666666668,16.666666666666668,4.333333333333333,"November 04, 2025"
2025-11-04 09:49:12,2025-11-04 09:52:28,IP Address,100,196,True,2025-11-04 09:52:29,R_6mIsSO814GWeOkr,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,100,100,100,85,85,95,90,95,90,80,90,85,5,combination,62d59a066ee263bb659aa445,91.25,100,91.66666666666667,88.33333333333333,85,"November 04, 2025"
2025-11-04 10:17:40,2025-11-04 10:21:25,IP Address,100,224,True,2025-11-04 10:21:26,R_1wNR2ww8ZXhdB5Y,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,70,70,71,70,70,71,70,50,50,57,70,55,1,random,616cf9ae07c1c6bd05d95beb,64.5,70.33333333333333,56.666666666666664,70.33333333333333,60.666666666666664,"November 04, 2025"
